name,phone,address,city,state,zip_code,website,category,bbb_rating,google_rating,review_count,source,bbb_profile_url
Vintage Reconstruction Inc,(210) 492-4171,Boerne,San Antonio,TX,,,"General Contractor, Roofing Contractors, Remodel Contractors",A+,,,BBB,https://www.bbb.org/us/tx/boerne/profile/general-contractor/vintage-reconstruction-inc-0825-27300
VizzaMechanical,(210) 493-5889,16035 University Oak,San Antonio,TX,78249,,Mechanical Contractors,A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/mechanical-contractors/vizza-mechanical-0825-13512
Voda Cleaning & Restoration of Greater San Antonio,(726) 241-2088,San Antonio,San Antonio,TX,,,"Fire and Water Damage Restoration, Carpet and Rug Cleaners, Air Duct Cleaning",A,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/fire-water-damage-restoration/voda-cleaning-restoration-of-greater-san-antonio-0825-1000234552
Vortex Climate Control,(210) 381-6666,San Antonio,San Antonio,TX,,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Duct Cleaning",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/vortex-climate-control-0825-90060896
VrotherzMechanical,(210) 355-1689,PO Box 276677,San Antonio,TX,78227,,Residential Air Conditioning Contractors,A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/residential-air-conditioning-contractors/vrotherz-mechanical-0825-1000138690/addressId/311856
WalzMechanicalInc,(210) 695-1255,Helotes,San Antonio,TX,,,"Plumber, Sewer Cleaning, Mechanical Contractors",A+,,,BBB,https://www.bbb.org/us/tx/helotes/profile/plumber/walz-mechanical-inc-0825-90004372
Westerly Air,(210) 874-7117,12051 Starcrest Dr,San Antonio,TX,78247,,"Heating and Air Conditioning, Air Conditioning Contractors",A,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/heating-and-air-conditioning/westerly-air-0825-1000232186
Whiting Enterprises LLC,(916) 712-0741,San Antonio,San Antonio,TX,,,"Commercial Building, General Contractor, Building Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/commercial-building/whiting-enterprises-llc-0825-1000188879
Wilks Air Conditioning & Heating,(210) 534-9911,139 Waleetka,San Antonio,TX,78210,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/wilks-air-conditioning-heating-0825-16311
Will Fix It,(901) 271-9700,3535 Metro Parkway,San Antonio,TX,78247,,"Heating and Air Conditioning, Plumber, Electrician",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/heating-and-air-conditioning/will-fix-it-0825-1000167366/addressId/384983
WinterAirConditioning& Heating,(210) 600-0022,San Antonio,San Antonio,TX,,,"Residential Air Conditioning Contractors, Commercial Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/residential-air-conditioning-contractors/winter-air-conditioning-heating-0825-1000137550
Word Of Mouth Plumbing,(830) 443-5009,San Antonio,San Antonio,TX,,,"Plumber, Bathroom Remodel, Plumbing Renovation",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/plumber/word-of-mouth-plumbing-0825-1000242995
World Foundation Repair,(210) 777-1629,San Antonio,San Antonio,TX,,,"Foundation Contractors, General Contractor, Foundation Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/foundation-contractors/world-foundation-repair-0825-1000142905
Wright Home Services,(210) 599-7000,P.O. Box 34343,San Antonio,TX,78265,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/wright-home-services-0825-24125/addressId/319995
XYZ Roofing & Restorations,(956) 215-0936,8000 W Ih 10 Ste 600,San Antonio,TX,78230,,"Roofing Contractors, General Contractor, Construction Services",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/roofing-contractors/xyz-roofing-restorations-0825-1000133825
Zavala's Home Services,(210) 326-2972,San Antonio,San Antonio,TX,,,"Remodel Contractors, General Contractor, Landscape Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-antonio/profile/remodel-contractors/zavalas-home-services-0825-1000240272
A/C A's Service,(956) 536-8789,26747 Rd 3462,San Benito,TX,78586,,Commercial Air Conditioning Contractors,,,,BBB,https://www.bbb.org/us/tx/san-benito/profile/commercial-air-conditioning-contractors/ac-as-service-0915-90048491
CoastalMechanicalServices LTD,(956) 399-5157,191 North Travis,San Benito,TX,78586,,Mechanical Contractors,,,,BBB,https://www.bbb.org/us/tx/san-benito/profile/mechanical-contractors/coastal-mechanical-services-ltd-0915-31006183
GRM Services,(956) 838-2101,34095 Brooks Lane,San Benito,TX,78586,,"Air Conditioning Contractors, Electrician, Meters",,,,BBB,https://www.bbb.org/us/tx/san-benito/profile/air-conditioning-contractor/grm-services-0915-71000831
JirehGeneralContractor,,PO Box 931,San Benito,TX,78586,,General Contractor,,,,BBB,https://www.bbb.org/us/tx/san-benito/profile/general-contractor/jireh-general-contractor-0915-90005542
LTContractors,(956) 356-7133,24660 East Brown Tract Road,San Benito,TX,78586,,General Contractor,,,,BBB,https://www.bbb.org/us/tx/san-benito/profile/general-contractor/lt-contractors-0915-90006073
Southern Air Heating & Cooling,(956) 456-4337,PO Box 1703,San Benito,TX,78586,,Heating and Air Conditioning,A+,,,BBB,https://www.bbb.org/us/tx/san-benito/profile/heating-and-air-conditioning/southern-air-heating-cooling-0915-90008784
Thermo Heat andAirConditioning,(956) 200-8098,285 Jay St.,San Benito,TX,78586,,Residential Air Conditioning Contractors,,,,BBB,https://www.bbb.org/us/tx/san-benito/profile/residential-air-conditioning-contractors/thermo-heat-and-air-conditioning-0915-90048403
Alvarez Air Conditioning & Heating,(956) 787-8645,1114 Del Monte Dr,San Juan,TX,78589,,Heating and Air Conditioning,,,,BBB,https://www.bbb.org/us/tx/san-juan/profile/heating-and-air-conditioning/alvarez-air-conditioning-heating-0915-90043636
Beto's Air Conditioning & Heating,(956) 789-8118,108 Dominique Lane,San Juan,TX,78589,,Heating and Air Conditioning,,,,BBB,https://www.bbb.org/us/tx/san-juan/profile/heating-and-air-conditioning/betos-air-conditioning-heating-0915-70000070
"ExpertAirConditioning, LLC.",(956) 467-7129,901 W 1st St Ste I Ofc 1,San Juan,TX,78589,,Air Conditioning Contractors,,,,BBB,https://www.bbb.org/us/tx/san-juan/profile/air-conditioning-contractor/expert-air-conditioning-llc-0915-90047325
High Pro Service,(956) 783-6583,500 Francis St.,San Juan,TX,78589,,Heating and Air Conditioning,,,,BBB,https://www.bbb.org/us/tx/san-juan/profile/heating-and-air-conditioning/high-pro-service-0915-70000039
NorthernAir& Refrigeration,(956) 787-0883,403 E. Hall Acres Rd.,San Juan,TX,78589,,"Air Conditioning Contractors, Commercial Refrigeration",,,,BBB,https://www.bbb.org/us/tx/san-juan/profile/air-conditioning-contractor/northern-air-refrigeration-0915-31006146
TechnoAirConditioning,(956) 460-4603,1221 Ohio Ave.,San Juan,TX,78589,,Air Conditioning Contractors,A+,,,BBB,https://www.bbb.org/us/tx/san-juan/profile/air-conditioning-contractor/techno-air-conditioning-0915-90011415
Hunter Industries Ltd.,(512) 353-7757,4501 Hunter Rd,San Marcos,TX,78666,,Mechanical Contractors,,,,BBB,https://www.bbb.org/us/tx/san-marcos/profile/mechanical-contractors/hunter-industries-ltd-0825-90013119
KCEMechanicalInc,(512) 580-8837,4702 Highway 123 Ste C,San Marcos,TX,78666,,"Air Conditioning Contractors, Plumber, Heating and Air Conditioning",A+,,,BBB,https://www.bbb.org/us/tx/san-marcos/profile/air-conditioning-contractor/reliable-air-0825-90028982
Reliable Air,(512) 580-8837,4702 Highway 123 Ste C,San Marcos,TX,78666,,"Air Conditioning Contractors, Plumber, Heating and Air Conditioning",A+,,,BBB,https://www.bbb.org/us/tx/san-marcos/profile/air-conditioning-contractor/reliable-air-0825-90028982
TylerMechanicalContractorsInc,(512) 842-5066,1902 Dutton Dr,San Marcos,TX,78666,,"Heating and Air Conditioning, Plumber, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-marcos/profile/heating-and-air-conditioning/woods-comfort-systems-0825-90082259
Woods Comfort Systems,(512) 842-5066,1902 Dutton Dr,San Marcos,TX,78666,,"Heating and Air Conditioning, Plumber, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/san-marcos/profile/heating-and-air-conditioning/woods-comfort-systems-0825-90082259
"A&A Plumbing, Heating & Cooling",(210) 566-2665,121 Windy Meadows Dr,Schertz,TX,78154,,"Plumber, Heating and Air Conditioning, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/schertz/profile/plumber/aa-plumbing-heating-cooling-0825-90053148
Geofill Material Technologies,(210) 599-3100,9900 Doerr Ln,Schertz,TX,78154,,"General Contractor, Construction Services, Fire and Water Damage Restoration",A+,,,BBB,https://www.bbb.org/us/tx/schertz/profile/general-contractor/geofill-material-technologies-0825-90038876
"South TexasMechanical, LLC",(210) 863-7896,PO Box 515,Schertz,TX,78154,,Mechanical Contractors,A+,,,BBB,https://www.bbb.org/us/tx/schertz/profile/mechanical-contractors/south-texas-mechanical-llc-0825-90111957
Tri CountyMechanical,(210) 945-0932,11665 Lower Seguin Rd,Schertz,TX,78154,,Mechanical Contractors,,,,BBB,https://www.bbb.org/us/tx/schertz/profile/mechanical-contractors/tri-county-mechanical-0825-32799
Leon'sMechanical- Electrical - Plumbing,(866) 743-3056,719 Upton Ave,Schulenburg,TX,78956,,"Electrical Contractors, Plumber, Electrician",A+,,,BBB,https://www.bbb.org/us/tx/schulenburg/profile/electrical-contractors/leons-electric-plumbing-inc-0825-90071024
Brown's A/C & Heating Sales & Service,(830) 303-7615,2175 E Us Highway 90,Seguin,TX,78155,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/seguin/profile/air-conditioning-contractor/browns-ac-heating-sales-service-0825-27964
Country RV,(830) 372-4088,17525 TX-123,Seguin,TX,78155,,Mechanical Contractors,,,,BBB,https://www.bbb.org/us/tx/seguin/profile/mechanical-contractors/country-rv-0825-1000112813
Crown AirMechanicalServices,(830) 914-3116,2903 Stagecoach Rd,Seguin,TX,78155,,Air Conditioning Contractors,,,,BBB,https://www.bbb.org/us/tx/seguin/profile/air-conditioning-contractor/crown-air-mechanical-services-0825-28669
Factory A/C Direct,(800) 925-2665,717 N Highway 123 Bypass,Seguin,TX,78155,,Air Conditioning Contractors,A+,,,BBB,https://www.bbb.org/us/tx/seguin/profile/air-conditioning-contractor/factory-ac-direct-0825-1000227936
R & S Heating & AirConditioning,(830) 303-3603,PO Box 1446,Seguin,TX,78156,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/seguin/profile/air-conditioning-contractor/r-s-heating-air-conditioning-0825-28123
Tri-County A/C & Heating,(830) 303-8624,510 N Austin St,Seguin,TX,78155,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/seguin/profile/air-conditioning-contractor/tri-county-ac-heating-0825-29141
Air Pro Cooling & Heating,(210) 383-4682,9330 Corporate Dr Ste 408,Selma,TX,78154,,"Air Conditioning Contractors, Heating and Air Conditioning, Insulation Contractors",A+,,,BBB,https://www.bbb.org/us/tx/selma/profile/air-conditioning-contractor/air-pro-cooling-heating-0825-90099190
Beyer Air Conditioning and Heating,(830) 251-2791,17153 Beyer John Dr,Selma,TX,78154,,"Heating and Air Conditioning, Air Conditioning Contractors, Heating System Repair",A+,,,BBB,https://www.bbb.org/us/tx/selma/profile/heating-and-air-conditioning/beyer-air-conditioning-and-heating-0825-1000189706
BeyerMechanical,(866) 774-9210,17105 Beyer John Dr,Selma,TX,78154,,Air Conditioning Contractors,A+,,,BBB,https://www.bbb.org/us/tx/selma/profile/air-conditioning-contractor/beyer-mechanical-0825-22918
Maximus Plumbing,(210) 843-8589,17170 Jordan Rd Ste 207,Selma,TX,78154,,"Plumber, Plumbing Renovation, Sewer Contractors",A+,,,BBB,https://www.bbb.org/us/tx/selma/profile/plumber/maximus-plumbing-0825-1000201729
Priority Design & Service,(210) 492-4426,17170 Jordan Ste 202,Selma,TX,78154,,"Heating and Air Conditioning, Air Conditioning Contractors, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/selma/profile/heating-and-air-conditioning/priority-design-service-0825-35038
Best In The West Construction,(432) 209-1680,155 County Road 307,Seminole,TX,79360,,"Construction Services, Roofing Contractors, Fence Contractors",A+,,,BBB,https://www.bbb.org/us/tx/seminole/profile/construction-services/best-in-the-west-construction-0875-67764
CK'S Heating & Cooling Inc.,(432) 758-3012,2228 Hobbs Hwy,Seminole,TX,79360,,Heating and Air Conditioning,A+,,,BBB,https://www.bbb.org/us/tx/seminole/profile/heating-and-air-conditioning/cks-heating-cooling-inc-0875-56992
First Choice Construction,(432) 570-5551,931 Hwy 62 180 W,Seminole,TX,79360,,"Commercial General Contractor, Paving Contractors, Siding Contractors",A+,,,BBB,https://www.bbb.org/us/tx/seminole/profile/commercial-general-contractor/first-choice-construction-0875-59487
GHD Construction,(432) 209-8062,503 County Road 216,Seminole,TX,79360,,"Roofing Contractors, General Contractor, Siding Contractors",A+,,,BBB,https://www.bbb.org/us/tx/seminole/profile/roofing-contractors/ghd-construction-0875-91341114
SilverLine Construction Group LLC,(432) 661-3236,219 Private Road G,Seminole,TX,79360,,"Roofing Contractors, General Contractor, Fence Contractors",A+,,,BBB,https://www.bbb.org/us/tx/seminole/profile/roofing-contractors/silverline-construction-group-llc-0875-67761
"Star Heating &Air, LLC",(432) 788-7626,PO BOX 1265,Seminole,TX,79360,,Air Conditioning Contractors,A+,,,BBB,https://www.bbb.org/us/tx/seminole/profile/air-conditioning-contractor/star-heating-air-llc-0875-91341606
"Max Air Solutions and Services, LLC",(806) 686-3022,7214 County Road 6100,Shallowater,TX,79363,,"Air Conditioning Contractors, Plumber, Heating and Air Conditioning",A+,,,BBB,https://www.bbb.org/us/tx/shallowater/profile/air-conditioning-contractor/max-air-solutions-and-services-llc-0875-66410
Pebsworth Heating & Air,(806) 832-1135,PO Box 157,Shallowater,TX,79363,,"Heating and Air Conditioning, Heating Contractors, Air Balancing",A+,,,BBB,https://www.bbb.org/us/tx/shallowater/profile/heating-and-air-conditioning/pebsworth-heating-air-0875-21282/addressId/7447
Top Gun Heating & Air,(806) 782-1928,403 Avenue E,Shallowater,TX,79363,,Heating and Air Conditioning,A+,,,BBB,https://www.bbb.org/us/tx/shallowater/profile/heating-and-air-conditioning/top-gun-heating-air-0875-65034
Fire & IceHvac,(806) 329-7027,910 W. Crosby,Slaton,TX,79364,,"Commercial Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/slaton/profile/commercial-air-conditioning-contractors/fire-ice-hvac-0875-62846
"Spectrum Heating, Air & Handyman Services",(806) 241-2335,1541 S 7th St,Slaton,TX,79364,,"Heating and Air Conditioning, Handyman, Residential Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/slaton/profile/heating-and-air-conditioning/spectrum-heating-air-handyman-services-0875-37983
A-1 Air Conditioning,(325) 573-7635,2312 Avenue R,Snyder,TX,79549,,"Commercial Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",A+,,,BBB,https://www.bbb.org/us/tx/snyder/profile/commercial-air-conditioning-contractors/a-1-air-conditioning-0795-28507
Big Dog Quality Services Llc,(325) 207-5673,1102 College Ave,Snyder,TX,79549,,"General Contractor, Landscape Contractors, Fence Contractors",A+,,,BBB,https://www.bbb.org/us/tx/snyder/profile/general-contractor/big-dog-quality-services-llc-0795-43785
BT Machine,(325) 207-5091,3604 Hill Ave,Snyder,TX,79549,,Mechanical Contractors,,,,BBB,https://www.bbb.org/us/tx/snyder/profile/mechanical-contractors/bt-machine-0795-29798
Smithson Valley Services,(210) 202-8400,1003 Indian Hills Dr,Spring Branch,TX,78070,,"Heating and Air Conditioning, Air Conditioning Contractors, Residential Air Conditioning Contractors",A+,,,BBB,https://www.bbb.org/us/tx/spring-branch/profile/heating-and-air-conditioning/smithson-valley-services-0825-1000221039
Cardinal Plumbing Heating & Air,(703) 721-8888,104 Carpenter Dr Ste D,Sterling,VA,20164,,"Sewer Cleaning, Plumber, Heating and Air Conditioning",A+,,,BBB,https://www.bbb.org/us/va/sterling/profile/sewer-cleaning/cardinal-plumbing-heating-air-0241-236003768
HargraveMechanical,(281) 443-2041,PO Box 490,Stockdale,TX,78160,,Air Conditioning Contractors,A+,,,BBB,https://www.bbb.org/us/tx/stockdale/profile/air-conditioning-contractor/hargrave-mechanical-0915-69858/addressId/197503
Coe Construction Company,(325) 235-4863,140 County Road 216,Sweetwater,TX,79556,,"General Contractor, Roofing Contractors, Deck Railings",A+,,,BBB,https://www.bbb.org/us/tx/sweetwater/profile/general-contractor/coe-construction-company-0795-26200
M & M Electric Co.,(325) 235-0550,1307 Elm St,Sweetwater,TX,79556,,"Electrical Contractors, Heating and Air Conditioning",A+,,,BBB,https://www.bbb.org/us/tx/sweetwater/profile/electrical-contractors/m-m-electric-co-0795-27069
